SHA,Message,Author,Date
515467a618479792abedf01a7b1dcef2ac2a17ed,"feat(compiler): condenses staticClass whitespace (fix #12113) (#12195)

* feat(compiler): template staticClass no longer preserves whitespace

Template static classes used to preserve whitespace after compilation, resulting in builds that had
bigger file outputs with whitespace in component's staticClass attributes

fix #12113

* refactor(refactor(web-compiler): removed ignore in regex): Removed ignore flag in regex

fix #12113

* test(ssr-string.spec.js): Removed newline character, as whitespace is purged in static classes

There's no need to escape newlines in static classes, as they're now replaced with a single
whitespace character

fix #12113

* test(directives/class.spec.js): Added whitespace to test

fix #12113

* Apply suggestions from code review

Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",Roy Eden,2021-09-08T09:23:49Z
4f6f39a26cfc0d78d6b09fd6d3802d45aabb758e,"chore: update sponsors [ci skip] (#12256)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-09-04T14:12:51Z
39451c7d7362a985648d63ecdbf9e6c786552bb1,"chore: update backers [ci skip] (#12255)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-09-04T14:12:35Z
6771a0638f8802b81a1698333e6e9ec0a749e058,"build(deps): bump tar from 4.4.15 to 4.4.19 (#12250)

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-09-01T14:46:36Z
7094fc081ade9208e9f759a9145ec34a28143bf1,chore: sponsors [ci skip],Evan You,2021-08-24T00:07:46Z
8f6f1d355c6d6b0916e7669dddad4e326eade367,chore: update sponsors [ci skip] (#12217),vue-bot,2021-08-16T22:29:31Z
def91a69eb7a8a640882dcf5c71edac23c74321a,chore: update sponsors [ci skip] (#12211),vue-bot,2021-08-12T18:46:53Z
b31b080f2cdcfb7e1034534b326512ab2c857285,chore: update backers [ci skip] (#12208),vue-bot,2021-08-12T18:46:40Z
3d29ba863b89fd90dabd0856c0507eacdf5fef22,fix(v-on): add removing all dom event listeners when vnode destroyed (#10085),zrh122,2021-08-05T09:21:12Z
509de2af793a770c7c29897980b27dfe5278d274,"build(deps): bump tar from 4.4.8 to 4.4.15 (#12204)

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-08-04T08:19:44Z
8a219e3d4cfc580bbb3420344600801bd9473390,"chore: update sponsors [ci skip] (#12174)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-07-07T13:00:48Z
7654ae5eb030fada671ca2fc2f164f5b17fa05fe,chore: update backers [ci skip] (#12167),vue-bot,2021-07-07T12:52:17Z
e91a65cb708976d29a15fac3151ce8546b31deab,chore: sponsor update [ci skip],Evan You,2021-06-28T17:42:00Z
656a3cbda089c26938802707223254990631b91f,"chore: update sponsors [ci skip] (#12146)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-06-22T16:57:58Z
ca5ac13cfc6fd427512dff498517092298215dbb,chore: update backers [ci skip] (#12145),vue-bot,2021-06-22T16:51:07Z
f7cb047e6081b7fbc3a975c6b06223e9a80c6fb5,chore: update backers [ci skip] (#12119),vue-bot,2021-06-20T19:50:51Z
612fb89547711cacb030a3893a0065b785802860,build: release 2.6.14,Eduardo San Martin Morote,2021-06-07T09:55:28Z
8f6c4c3dbd0c0d9a40d61a0ecd913bb5eaf277c3,build: build 2.6.14,Eduardo San Martin Morote,2021-06-07T09:55:26Z
c52427b0d2c1d203deea6eb69f2b4b181d56022c,"fix(types): async Component types (#11906)

* Update options.d.ts

* Create async-component-test.ts

* add generics to Component ad EsModuleComponent

* remove not needed , and ;

* revert unrelated changes

* revert unrelated changes

* revert unrelated changes

* revert unrelated changes

* optimize EsModuleImports

* Update async-component-test.ts",Sebastian Krüger,2021-06-03T13:13:33Z
80e7730946538e0371e213100a0fe81299c2f4b2,"feat(ssr): vue-ssr-webpack-plugin compatible with webpack 5 (#12002)

* feat(ssr): vue-ssr-webpack-plugin compatible with webpack 5

* chore(ssr): remove webpack from peerDependencies",Jason,2021-06-02T12:50:28Z
38f71de380d566e4eef60968a8eca6bd6f482dd5,fix(v-slot): fix scoped slot normalization combined with v-if (#12104),Eduardo San Martin Morote,2021-06-02T12:44:18Z
67901e78ef9d31809ea154f359f0512c5a913bf4,test(ssr): add missing test for async component in slot,Eduardo San Martin Morote,2021-06-02T12:14:42Z
18660336a05f667927c5ed5117771d13984ff7b0,build: release 2.6.13,Eduardo San Martin Morote,2021-06-01T14:28:48Z
f34f6bb230909037c66a5a3ba3d66cd65cd45f0f,build: build 2.6.13,Eduardo San Martin Morote,2021-06-01T14:28:45Z
f0380001576508fa83e59d783d0ab44a6ea827fe,refactor: check is function for fallback slots,Evan You,2021-06-01T14:08:28Z
d6ac00f77c20b9fb1c04ab9f63d918f8b57d1546,chore: display more oc sponsors on readme [ci skip],Evan You,2021-05-28T21:06:29Z
0ff1356ef7922f9c082a11fd2ec9124539468a6b,chore: fix typo in README.md [ci skip] (#12064),Ikko Ashimine,2021-05-08T06:48:32Z
f2a6a1b8d3d43065056b8eb956804ff1f75e3f0b,chore: update sponsors [ci skip] (#12054),vue-bot,2021-05-03T15:26:54Z
df4e385c8f9fe9ec21e6304b1c470f7a718cc447,chore: fix opencollective silver sponsors in backers.md [ci skip],Evan You,2021-05-03T13:30:00Z
bb9190b30234da895df570027489d63521efad7d,"build(deps): bump ssri from 6.0.1 to 6.0.2 (#12047)

Bumps [ssri](https://github.com/npm/ssri) from 6.0.1 to 6.0.2.
- [Release notes](https://github.com/npm/ssri/releases)
- [Changelog](https://github.com/npm/ssri/blob/v6.0.2/CHANGELOG.md)
- [Commits](https://github.com/npm/ssri/compare/v6.0.1...v6.0.2)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-04-30T10:16:33Z
e7cf0634f59d0edd472c48792e371b91a8c55af7,chore: update sponsors [ci skip] (#12021),vue-bot,2021-04-23T19:58:28Z
e7baaa12055231c9367fa1c7bf917e534bd8a739,"fix(keep-alive): cache what is really needed not the whole VNode data (#12015)

Co-authored-by: zrh122 <1229550935@qq.com>",Eduardo San Martin Morote,2021-04-16T17:19:29Z
2b93e86aa1437168476cbb5100cfb3bbbac55efa,"fix(types): make $refs undefined possible (#11112)

Added undefined as a return type of $refs as it was quite hard to convince typescript that something COULD be undefined if you type in a ref that doesn't exist,
I also changed the two array statements from `Element[] | Vue[]` to `(Element | Vue)[]` because it's not guaranteed that they are ALL Elements or they are ALL Vue components. (Very likely, yes, but not always)
For example
```html
<template v-for=""(a, index) of b"">
  <div v-if=""index % 2 === 0"" ref=""test""></div>
  <my-component v-else ref=""test""></my-component>
</template>
```",WORMSS,2021-04-16T15:59:37Z
52608302e9bca84fb9e9f0499e89acade78d3d07,"fix(core): fix sameVnode for async component (#11107)

Co-authored-by: mac2 <mac2@example.com>",contribu,2021-04-16T15:58:02Z
e4dea59f84dfbf32cda1cdd832380dd90b1a6fd1,"fix(errorHandler): async error handling for watchers (#9484)

Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",hello-brsd,2021-04-16T15:57:25Z
3ad60fea73d042fc9a127d19de8329948d3f2ef0,"feat(warn): warn computed conflict with methods (#10119)

Co-authored-by: wangzongxu <wangzongxu@vipkid.com.cn>",wangzongxu,2021-04-16T15:56:32Z
c6d7a6fce795ffbd6b8a599787eca986bb260a25,fix(v-on): avoid events with empty keyCode (autocomplete) (#11326),Mattia Trapani,2021-04-16T15:53:45Z
ce457f9f4d48548d5e8763c47d013e23c2b65c12,"fix(slot): add a function to return the slot fallback content (#12014)

Co-authored-by: zrh122 <1229550935@qq.com>",Eduardo San Martin Morote,2021-04-16T15:37:35Z
77b5330c5498a6b14a83197371e9a2dbf9939a9c,fix: force update between two components with and without slot (#11795),ygj6,2021-04-16T15:34:34Z
af54514cf97e724d224408c1ecc6c81ddccd4b75,"fix: handle async placeholders in normalizeScopedSlot (#11963)

Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",pooya parsa,2021-04-16T15:33:56Z
f22b2165f464e44767a30f15c791e072ac30c824,chore: improve some types and remove @ts-ignore,pikax,2021-04-13T15:21:54Z
b5f39bf02cce8d87ac7fbb709094b941fabeb292,dedup functions,pikax,2021-04-07T18:11:31Z
f036db5dd4ab2ac519efc3d374822543a6b3b621,remove custom modules and use the typescript ones,pikax,2021-04-07T16:31:25Z
52d3a7c773454b3fdfb62629f9952766b52efa76,update terser and buble,pikax,2021-04-07T16:25:57Z
00ef43b445f093de647973837e07c967e1e4fe9e,"Update typescript/modules.d.ts

Co-authored-by: Kael <kaelwd@gmail.com>",Carlos Rodrigues,2021-04-07T16:28:47Z
87afa0687c03dfb71e4b246e66224e104f91e6b1,Merge branch 'dev' into move_to_typescript,pikax,2021-04-07T13:43:13Z
3fd8bb4e0fc3114863d0fca6bcd253da87fe4443,fix test:weex,pikax,2021-04-07T13:41:48Z
180474dc17b20f28818a0e1cecab9e806b057e8c,"fix ""he"" dep thanks @sodatea",pikax,2021-04-07T13:02:42Z
0603ff695d2f41286239298210113cbe2b209e28,"fix(warns): modify `maybeComponent` function in parser (#10167)

fixes #10152",zrh122,2021-04-07T12:38:13Z
e643e44daf3f0fd26093fe7201260c245c89e69e,removed jasmine types,pikax,2021-04-07T11:21:31Z
b3de21c2ba3c9ab14cde719f92f85368aca0e6f9,fix ts-check,pikax,2021-04-07T11:07:59Z
5c459f0fd6911daca09ad205aecf5423a9d05698,fix(types): allow symbol &  boolean for vnode key (#11914),Zen,2021-04-07T09:37:53Z
69a1bc909b342259b74b5f9c3c596ba9bded7207,eslint fixes,pikax,2021-04-06T16:21:58Z
6c86065307db74425cc0d6cf5b4aabf6da605c1f,changed to eslint and updated babel deps,pikax,2021-04-06T16:17:25Z
5f4763e5983ebd07b490361f382566257afd9cc4,fix keepalive to ts,pikax,2021-04-06T16:12:14Z
0af78c57b3dbe6bf5296f87b7be542a475a26e12,remove @flow,pikax,2021-04-06T16:11:58Z
54ee448abfee5b42b7878e81fff32d8fa82d2720,replace flow with ts-check,pikax,2021-04-06T16:05:05Z
cb0d18bfa1ea69a9ae01a025400de85b2e233efb,bump rollup deps,pikax,2021-04-06T16:04:48Z
6ec33f70d9949ec4dd02d7fa5af1f6b84021cb5b,chore: update backers [ci skip] (#12004),vue-bot,2021-04-05T22:15:27Z
79f9e15f42194a0129a49b5eeb20c0da151bb3ef,ignore folder,pikax,2021-04-03T16:53:04Z
9c70fc0ec3ad78449e118dd3e33e0c8dbaabbb42,fix unit tests,pikax,2021-04-03T16:32:18Z
63f9077de4f2930eede3d46eb50f520ae0c1cfaa,import as types,pikax,2021-04-03T16:29:42Z
65b683a5e1429a19d87c7aec9cce4093f1684336,fix build,pikax,2021-04-03T15:36:50Z
af9fc2bcff31d5baa413039818a9b3e011deccaf,chore: move to typescript,pikax,2021-04-03T14:06:56Z
0d223a360414c65d47c02f46511994b1ba4cde61,"chore: update sponsors [ci skip] (#11997)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-04-01T18:20:16Z
cc807d2d309e8ffeeb4919a837396d52e83a745d,"chore: update backers [ci skip] (#11996)

Co-authored-by: Evan You <yyx990803@gmail.com>",vue-bot,2021-04-01T18:12:01Z
d90ce764fc056959d26fe469790fde86bcc2e59e,build(deps): bump y18n from 4.0.0 to 4.0.1 (#11987),dependabot[bot],2021-03-31T06:51:08Z
af5e05d87ecd218f73302a1b08dcaedd2b46814a,"fix: give correct namespace in foreignObject (#11576)

Fix #11575",Eduardo San Martin Morote,2021-03-30T10:11:55Z
7e5dc6bd9ebc1620624191804d2ace43cae557a8,fix(ssr): inheritAttrs false adds attributes to html (#11706),Volodymyr I,2021-03-30T09:49:40Z
e0274e4320f68bb93bd7f90bb1ef701ccf9b6f2a,"fix(types): add types for Vue.util.warn function (#11964)

See https://github.com/vuejs/vue/blob/v2.6.12/src/core/util/debug.js#L18-L26",Flo Edelmann,2021-03-30T09:46:53Z
987f322b8f419cc307f4294173f8792a706ed73f,"fix: pause dep collection during immediate watcher invocation (#11943)

Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",Ben Delaney,2021-03-30T09:46:12Z
fb16d7bfa1e32c21a2f4b627fb8864d3c5c6b655,"fix(vdom): avoid executing root level script tags (#11487)

fix #11483",shadowings-zy,2021-03-30T09:43:34Z
fa1f81e91062e9de6161708209cd7354733aa354,fix(props): support BigInt in props type validation (#11191),AjiTae,2021-03-30T09:41:10Z
c42b7066cae7947e9fd877e495aeb38623c2354d,fix(compiler): Allow BigInt usage in templates (#11152),shadowings-zy,2021-03-30T09:40:44Z
69401311f4bf55e58550a2134c33ceb8ae1f180e,"fix(warn): better message with no constructors props (#9241)

Co-authored-by: Siddhesh Mhadnak <siddhesh.mhadnak@outlook.com>
Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",Mohammad Albakri,2021-03-30T09:38:13Z
7c754623541c492161f7976203f0b1697a9a0113,"fix(types): changed expression type to optional string (#11189)

fix #10871",Kawokas,2021-03-30T09:37:56Z
2488a6a1e9779f0cca4a64163ef44ac30530a450,perf: preinitialize typeCheck RegExp (#10990),Sebastian Speitel,2021-03-30T09:36:46Z
55a30cf9db247eba2aca817439fdb3cd15e9184f,fix(compiler): avoid converting &nbps; to spaces (#11065),Des Preston,2021-03-30T09:03:03Z
3d46692ee4e8ec67b5bc0f66cdabf4667fa4de88,"feat(warns): avoid warning native modifiers on dynamic components (#11052)

Co-authored-by: Andrzej Swaton <andrzej@diligen.com>",Andrzej Swaton,2021-03-30T09:02:46Z
529016bca92f6f098e903b1f77c70d3b0dadefaa,chore: update sponsors [ci skip] (#11962),vue-bot,2021-03-17T21:45:54Z
e20581fb400c36f69fe14ccf316d6001e6a86527,"build(deps-dev): bump lodash from 4.17.13 to 4.17.19 (#11522)

Bumps [lodash](https://github.com/lodash/lodash) from 4.17.13 to 4.17.19.
- [Release notes](https://github.com/lodash/lodash/releases)
- [Commits](https://github.com/lodash/lodash/compare/4.17.13...4.17.19)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-03-09T09:17:01Z
e63f04eb75e3be8c22b5ca41ae053ed8c4b43bea,"build(deps): bump http-proxy from 1.17.0 to 1.18.1 (#11653)

Bumps [http-proxy](https://github.com/http-party/node-http-proxy) from 1.17.0 to 1.18.1.
- [Release notes](https://github.com/http-party/node-http-proxy/releases)
- [Changelog](https://github.com/http-party/node-http-proxy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/http-party/node-http-proxy/compare/1.17.0...1.18.1)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-03-09T09:15:33Z
085c97a7eef2e25ba33a793362bedb9707861f42,"build(deps): bump handlebars from 4.4.3 to 4.7.7 (#11948)

Bumps [handlebars](https://github.com/wycats/handlebars.js) from 4.4.3 to 4.7.7.
- [Release notes](https://github.com/wycats/handlebars.js/releases)
- [Changelog](https://github.com/handlebars-lang/handlebars.js/blob/master/release-notes.md)
- [Commits](https://github.com/wycats/handlebars.js/compare/v4.4.3...v4.7.7)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-03-09T09:14:31Z
3a40b403c5ba88a099a3f2bee8791ad6ad4a9b5d,"build(deps): bump ini from 1.3.5 to 1.3.8 (#11947)

Bumps [ini](https://github.com/isaacs/ini) from 1.3.5 to 1.3.8.
- [Release notes](https://github.com/isaacs/ini/releases)
- [Commits](https://github.com/isaacs/ini/compare/v1.3.5...v1.3.8)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-03-09T09:14:09Z
ef84394cc331dd876f0b485931228ed9cb611ed3,"build(deps): bump elliptic from 6.5.3 to 6.5.4 (#11946)

Bumps [elliptic](https://github.com/indutny/elliptic) from 6.5.3 to 6.5.4.
- [Release notes](https://github.com/indutny/elliptic/releases)
- [Commits](https://github.com/indutny/elliptic/compare/v6.5.3...v6.5.4)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2021-03-09T08:47:20Z
5255841aaff441d275122b4abfb099b881de7cb5,chore: update sponsors [ci skip] (#11883),vue-bot,2021-01-21T19:25:34Z
2bff588ce8c212562970b9caabc77be4aa91741c,chore: update sponsors [ci skip] (#11866),vue-bot,2021-01-12T22:28:34Z
4dec68003d77a41695b29f6a3756ab31dfc3818a,chore: update sponsors [ci skip] (#11865),vue-bot,2021-01-12T18:48:42Z
f7ddd2615ccfcc36bbecd49d7c50af5ca13234c9,chore: update sponsors [ci skip] (#11850),vue-bot,2021-01-05T19:45:26Z
4063f3ce9bfba0132ade75ad5f907c923a561304,chore: update sponsors [ci skip] (#11843),vue-bot,2020-12-28T21:49:13Z
1bd95904b089694c9481553c8b3a1cbf11aaf037,chore: update sponsors [ci skip] (#11825),vue-bot,2020-12-28T21:42:09Z
4f81b5db9ab553ca0abe0706ac55ceb861344330,chore: update sponsors [ci skip] (#11791),vue-bot,2020-11-24T14:51:12Z
70f497e2e1651f78c5189a05144ed8b1659a1826,chore: up yarn.lock (#11785),Eduardo San Martin Morote,2020-11-21T10:00:43Z
14882c9cbfe289814de7c2b5323fe0831b3750de,"chore: fix npm test on Windows (#11784)

close vuejs#11782",yuangongji,2020-11-21T09:53:09Z
b800e8e9ee4fa4be9b3d6130b5ee82d668066870,chore: update HTTP -> HTTPS (#11723),Ronald Eddy Jr,2020-10-16T12:17:26Z
f7d85976371efb8f868f069625727acd0ec412cf,chore: update sponsors [ci skip] (#11705),vue-bot,2020-10-05T14:57:24Z
690374bdc16cb7b50bb6f405f75bae84078aa942,build: unexpected token when running dev (#11704),Mitchell Bryson,2020-10-05T10:09:09Z
b51430f598b354ed60851bb62885539bd25de3d8,doc(contributing): add missing donation link (#11692),Manny Quizhpi,2020-10-02T07:07:03Z
0664cb01434f3d52efd076b6aafe54066a2a762a,"fix(v-pre): do not alter attributes (#10088)

* fix(v-pre): do not alter attributes

close #10087

* fix(v-pre): do not alter attributes

remove component and replace option from unit test

* refactor: use or

* perf: check boolean before index

Co-authored-by: Eduardo San Martin Morote <posva@users.noreply.github.com>",Alex Addams,2020-09-21T15:42:08Z
cd57393fd3e2c169d450607bc4f03652d106bcc2,"fix(attrs): do not consider translate attribute as boolean (#11392)

when present, translate attribute had translate as it's value, which is not valid, the value should
remain as specified by the user, that's why we removed it form isBooleanAttr map

fix #11391",Nowres Rafid,2020-09-21T14:51:39Z
862070662dd4871cb834664435ec836df57c7d57,"fix(compiler): event handlers with modifiers swallowing arguments (fix #10867) (#10958)

Pass full parent argument list to the event handler when there are event
modifiers present.",Des Preston,2020-09-21T14:16:45Z
668e1e637461ff630803e85bf99158415d276d4c,"fix(types): allow string for watch handlers in options (#10396)

* Allow watch handler to be string as it is supported

* Move string type to WatchHandler itself

* Removed string type as it moved to WatchHandler",Orkhan Alikhanov,2020-09-21T14:13:21Z
b8bd149d8aa3f175a1a656d62f7b6ec60c31a364,"fix(ssr): textarea keeps undefined/null values (#11121)

* fix(ssr): textarea keeps undefined/null values

* refactor(ssr): Code review changes for null values in textareas",Daniel Jun Suguimoto,2020-09-21T14:04:58Z
67825c24bcb0a9f64055bda1b1e4af66aad3c529,"fix(parser): allow multiple slots with new syntax (#9785)

* fix(#9781): non greedy `dynamicArgAttribute` RegExp 

* test(parser): add test case for multiple dynamic slot names

* test: add test with value

Co-authored-by: Eduardo San Martin Morote <posva13@gmail.com>",DSha,2020-09-21T14:01:46Z
abb5ef35dd02919dce19c895ad12113071712df0,"fix(props): correctly warn when a provided prop is Symbol (#10529)

* fix(props): correctly warn when a provided prop is Symbol

Fixes #10519

* style: space before parens",Eduardo San Martin Morote,2020-09-21T10:24:17Z
b97606cdc658448b56518ac27af98fc82999d05f,"fix(ssr): avoid missing files in manifest (#11609)

Co-authored-by: chenyj <2932802684@qq.com>
Co-authored-by: johnleider <john@vuetifyjs.com>",Eduardo San Martin Morote,2020-09-21T09:59:11Z
579e1ff9df1d454f85fac386d098b7bf1a42c4f2,"fix(core): remove trailing comma in function signature (#10845)

Fix #10843",Eduardo San Martin Morote,2020-09-21T09:20:24Z
2f7209c39a303a1112a5da94cd2280e866f19610,chore: update sponsors [ci skip] (#11651),vue-bot,2020-09-16T01:33:45Z
635e669f64560f084f6cb97fdd90880e3d33d363,chore: update sponsors [ci skip] (#11620),vue-bot,2020-09-07T13:31:39Z
ef56410a2ca19641bd96bbc04056219fbc0bcb3e,chore: update sponsors [ci skip] (#11616),vue-bot,2020-08-26T13:19:29Z
bb253db0b3e17124b6d1fe93fbf2db35470a1347,build: release 2.6.12,Evan You,2020-08-20T13:10:59Z
60a71ea0e4d2e0a856390f5db85de711842a68d1,build: build 2.6.12,Evan You,2020-08-20T13:10:53Z
5b399612d8323ad0bb8b3f6fa8b2982ab73c0e6e,fix(security): upgrade serialize-javascript (#11434),Eduardo San Martin Morote,2020-08-13T14:38:24Z
46ae9525964ea475dc927031e165c2b209396ac8,chore: update sponsors [ci skip] (#11570),vue-bot,2020-08-10T16:00:50Z
d9a41d2ea17e726432de61e482c805fcea891efa,"build(deps): bump elliptic from 6.4.1 to 6.5.3 (#11554)

Bumps [elliptic](https://github.com/indutny/elliptic) from 6.4.1 to 6.5.3.
- [Release notes](https://github.com/indutny/elliptic/releases)
- [Commits](https://github.com/indutny/elliptic/compare/v6.4.1...v6.5.3)

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],2020-08-07T08:01:23Z
6c1f3872edc129df35a2c7f0b797caa790717e8a,chore: update sponsors [ci skip],Evan You,2020-08-05T15:21:20Z
4611a44628e132bbd4a9cc064fba3f22e5842b41,chore: update backers [ci skip] (#11566),vue-bot,2020-08-05T15:11:34Z
38cfb2b20f0bc47fbb1906e886c43bd4178bcb2c,chore: update sponsors [ci skip] (#11542),vue-bot,2020-07-30T16:28:07Z
8ead9d2a0d4ca686eaf5e35526eff4af1b8c79a7,"chore: spelling and grammar (#11481)

Co-authored-by: Shaun Case <shaunc@aja.com>",warmsocks,2020-07-01T09:11:46Z
98b4d683f578bb09c4e56f35048e49441c590a41,chore: update sponsors [ci skip] (#11435),vue-bot,2020-06-03T20:26:10Z
319294d5f35866aebffc32aa1213d0846a7ff237,chore: update sponsors [ci skip] (#11433),vue-bot,2020-06-03T20:25:33Z
d25a45593dec888dc12164d2a14be6055e101567,chore: update sponsors [ci skip] (#11420),vue-bot,2020-06-03T20:25:15Z
fb589e6f9bc7db56a508f8f610ce321377bf0a6f,chore: improve note about DefinePlugin (#11425),Nguyen You,2020-06-01T19:46:10Z
0baa129d4cad44cf1847b0eaf07e95d4c71ab494,chore: update sponsors [ci skip] (#11365),vue-bot,2020-05-01T13:29:46Z
e1fbfac66403aa0df5cdae040a8edf2f219455ca,chore: add issue template config.yml (#10777) [ci skip],Dennis Herzberg,2020-04-26T15:00:19Z
0551226f8bf0884e31bb686b7116b60f1eaf77e6,chore: update sponsors [ci skip] (#11280),vue-bot,2020-04-07T21:45:06Z
0aa40775681c85c90ff26d273d29a8d68b159cc3,chore: update backers [ci skip] (#11279),vue-bot,2020-04-07T21:44:57Z
2be3b10dc1ce8d56c9461a7a515e072697df57dd,chore: typo unnecesarry -> unnecessary (#11286),Tim Gates,2020-04-06T21:54:14Z
53963424f9703a38b52e712a273923e4462fa5d0,chore: https link to editorconfig.org (#11267),Rodrigo Graça,2020-03-31T15:54:03Z
e68f83d0b5f9cf5203374d42f52a5df5dee5e500,chore: fix typo in `bind-dynamic-keys.js` comment (#11262),YuLe,2020-03-30T09:44:33Z
a59e05c2ffe7d10dc55782baa41cb2c1cd605862,"chore(readme): svg images (#11200)

add ?sanitize=true to svg",Ikko Ashimine,2020-03-11T21:26:53Z
98b9270ab50fe393111dd1e57f9259636e0d980c,chore: fix svg logos,Evan You,2020-03-11T01:07:39Z
caa33e0a2324c978ab992740dbbabb523884464b,chore: update sponsors [ci skip] (#11196),vue-bot,2020-03-09T15:13:03Z
01852a727a5345e2ad959fb3747acad91d4058c6,chore: update sponsors [ci skip] (#11180),vue-bot,2020-03-09T15:06:37Z
aba19fd1e1fd67304121636ffc71faf7a99152bd,chore: update backers [ci skip] (#11179),vue-bot,2020-03-09T15:06:04Z
bce5b9851d7dbcda6b0c175af3f86d277c42e238,chore(readme): svg not displayed  (#11185),bakugod,2020-03-06T15:09:02Z
2f1f8e9a837239e30c7af7974242bbc87b4bb9db,chore: update sponsors [ci skip] (#11157),vue-bot,2020-02-27T16:41:28Z
6390f70c2e4ec7e51cce1d2a4ba35e2d0d328205,chore(platforms/web/server/util): Removes duplicate values from the attr list (#11064),阿豪,2020-02-11T14:50:22Z
dad3d99f324986a418f0b9ccf038146a3dedcf2f,chore(readme): svg image (#11078) [ci skip],Ikko Ashimine,2020-02-11T14:49:49Z
230d6740c76d413a9f84ab805b07078fe5f7f6f2,chore: update sponsor link [ci skip],Evan You,2020-02-11T14:49:18Z
5a2ec26482a812b6250ff2bef11cfe0aae91f132,chore: update sponsors [ci skip] (#11082),vue-bot,2020-02-11T14:48:29Z
7963b53a97239c81f5ce23538840701f13b44c11,chore: update backers [ci skip] (#11080),vue-bot,2020-02-11T14:47:47Z
841bb084ca288e142b1958346bb1182bf6f0a564,chore: fix typo in element test (#11085),hareku,2020-02-06T16:22:26Z
7d8c4f69d319cb265ce49770900d727eacb074a2,chore: update sponsors [ci skip] (#11077),vue-bot,2020-02-05T02:07:03Z
6f93c00b29d4392dce99c893015b72ff14f23008,chore: update sponsors [ci skip] (#11072),vue-bot,2020-02-05T02:06:50Z
468c323af1f7e296886d5df1a05d3793f60f9e8f,docs: fix typo (#11050),Alan,2020-01-26T14:08:17Z
b07087deae060244fe5d9651b38dc5f1e79667a9,chore: update sponsors [ci skip] (#10985),vue-bot,2020-01-06T20:49:29Z
8f7a024c488a84791b4bbbb2ee2a6254317f9a80,chore: update backers [ci skip] (#10984),vue-bot,2020-01-06T20:35:26Z
044e0c4ecabb5e998b87aea03c9951c9a4434586,chore: update sponsors [ci skip] (#10981),vue-bot,2020-01-03T19:58:19Z
cbb9efcc6081d9187731fb3f20a3ef2fa8746072,chore: update sponsor image,Evan You,2020-01-02T16:02:08Z
237294d88f65d65dcb790246394f1d37d64856a0,chore: update sponsors [ci skip] (#10971),vue-bot,2020-01-01T14:43:57Z
b34518254f403bddb9bdfcfaa8ee625433d8966f,chore: update backers [ci skip] (#10969),vue-bot,2020-01-01T14:38:45Z
